Datetime,Global_active_power,Predicted_Power,Prediction_Error,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Hour,DayOfWeek,IsWeekend,Usage_Category,High_Power_Alert,Poor_Prediction
2010-11-20 21:23:00,1.58,1.262606060606061,0.3173939393939391,237.82,6.6,0.0,0.0,0.0,21,5,1,Normal Usage,0,0
2010-11-20 21:28:00,2.208,1.4409393939393937,0.7670606060606064,236.99,9.2,0.0,0.0,0.0,21,5,1,Normal Usage,0,0
2010-11-20 21:33:00,2.208,1.7578181818181817,0.45018181818181846,237.12,9.2,0.0,0.0,0.0,21,5,1,Normal Usage,0,0
2010-11-20 21:38:00,1.512,1.9383939393939393,0.4263939393939393,237.72,6.4,0.0,0.0,0.0,21,5,1,Normal Usage,0,0
2010-11-20 21:43:00,1.856,1.8461818181818184,0.009818181818181726,238.1,7.8,0.0,0.0,0.0,21,5,1,Normal Usage,0,0
2010-11-20 21:48:00,1.88,1.8821212121212123,0.0021212121212124124,238.74,7.8,0.0,0.0,0.0,21,5,1,Normal Usage,0,0
2010-11-20 21:53:00,1.686,1.934181818181818,0.24818181818181806,236.38,7.2,0.0,0.0,0.0,21,5,1,Normal Usage,0,0
2010-11-20 21:58:00,1.682,1.9053030303030305,0.22330303030303056,235.14,7.2,0.0,1.0,0.0,21,5,1,Normal Usage,0,0
2010-11-20 22:03:00,1.77,1.8795757575757577,0.10957575757575766,236.65,7.6,0.0,0.0,0.0,22,5,1,Normal Usage,0,0
2010-11-20 22:08:00,1.858,1.873424242424242,0.015424242424241896,237.98,7.8,0.0,0.0,0.0,22,5,1,Normal Usage,0,0
2010-11-20 22:13:00,1.592,1.8455454545454542,0.2535454545454541,238.3,6.6,0.0,0.0,0.0,22,5,1,Normal Usage,0,0
2010-11-20 22:18:00,1.446,1.735151515151515,0.28915151515151494,239.84,6.0,0.0,0.0,0.0,22,5,1,Normal Usage,0,0
2010-11-20 22:23:00,1.694,1.571030303030303,0.12296969696969695,237.93,7.2,0.0,0.0,0.0,22,5,1,Normal Usage,0,0
2010-11-20 22:28:00,1.688,1.5036666666666667,0.18433333333333324,239.24,7.4,0.0,0.0,0.0,22,5,1,Normal Usage,0,0
2010-11-20 22:33:00,1.062,1.5623333333333334,0.5003333333333333,241.35,4.4,0.0,0.0,0.0,22,5,1,Normal Usage,0,0
2010-11-20 22:38:00,1.562,1.4359696969696971,0.12603030303030294,240.73,6.6,0.0,0.0,0.0,22,5,1,Normal Usage,0,0
2010-11-20 22:43:00,0.948,1.3807272727272728,0.43272727272727285,241.47,4.0,0.0,0.0,0.0,22,5,1,Low Usage,0,0
2010-11-20 22:48:00,0.784,1.191515151515152,0.40751515151515205,241.72,3.4,0.0,0.0,0.0,22,5,1,Low Usage,0,0
2010-11-20 22:53:00,0.748,0.9940000000000001,0.2460000000000001,241.49,3.2,0.0,0.0,0.0,22,5,1,Low Usage,0,0
2010-11-20 22:58:00,0.686,0.7931515151515154,0.10715151515151533,242.68,3.0,0.0,0.0,0.0,22,5,1,Low Usage,0,0
2010-11-20 23:03:00,0.856,0.6134242424242429,0.2425757575757571,244.15,3.6,0.0,0.0,0.0,23,5,1,Low Usage,0,0
2010-11-20 23:08:00,0.832,0.5543030303030305,0.27769696969696944,243.81,3.6,0.0,0.0,0.0,23,5,1,Low Usage,0,0
2010-11-20 23:13:00,0.906,0.5473939393939398,0.35860606060606026,242.55,3.8,0.0,1.0,0.0,23,5,1,Low Usage,0,0
2010-11-20 23:18:00,0.74,0.5553636363636365,0.1846363636363635,243.15,3.2,0.0,0.0,0.0,23,5,1,Low Usage,0,0
2010-11-20 23:23:00,0.812,0.5082121212121216,0.3037878787878785,242.53,3.4,0.0,2.0,0.0,23,5,1,Low Usage,0,0
2010-11-20 23:28:00,0.782,0.5697575757575759,0.21224242424242412,242.9,3.4,0.0,1.0,0.0,23,5,1,Low Usage,0,0
2010-11-20 23:33:00,0.702,0.6601212121212122,0.04187878787878774,242.57,3.0,0.0,1.0,0.0,23,5,1,Low Usage,0,0
2010-11-20 23:38:00,0.76,0.6322121212121211,0.1277878787878789,243.85,3.2,0.0,1.0,0.0,23,5,1,Low Usage,0,0
2010-11-20 23:43:00,0.696,0.7460606060606062,0.05006060606060625,242.45,3.0,0.0,1.0,0.0,23,5,1,Low Usage,0,0
2010-11-20 23:48:00,0.644,0.7447878787878788,0.10078787878787876,243.11,2.6,0.0,1.0,0.0,23,5,1,Low Usage,0,0
2010-11-20 23:53:00,0.552,0.7028484848484848,0.1508484848484848,243.2,2.2,0.0,1.0,0.0,23,5,1,Low Usage,0,0
2010-11-20 23:58:00,0.558,0.628969696969697,0.0709696969696969,244.53,2.4,0.0,1.0,0.0,23,5,1,Low Usage,0,0
2010-11-21 00:03:00,0.55,0.5528484848484849,0.002848484848484878,244.29,2.2,0.0,1.0,0.0,0,6,1,Low Usage,0,0
2010-11-21 00:08:00,0.636,0.5159393939393941,0.12006060606060587,242.99,2.6,0.0,1.0,0.0,0,6,1,Low Usage,0,0
2010-11-21 00:13:00,0.632,0.5165151515151516,0.11548484848484841,242.85,2.6,0.0,2.0,0.0,0,6,1,Low Usage,0,0
2010-11-21 00:18:00,0.682,0.5403636363636364,0.14163636363636367,241.57,3.0,0.0,1.0,0.0,0,6,1,Low Usage,0,0
2010-11-21 00:23:00,0.598,0.5581212121212122,0.039878787878787736,240.83,2.6,0.0,1.0,0.0,0,6,1,Low Usage,0,0
2010-11-21 00:28:00,0.512,0.5657878787878787,0.05378787878787872,242.27,2.2,0.0,1.0,0.0,0,6,1,Low Usage,0,0
2010-11-21 00:33:00,0.494,0.5481515151515153,0.054151515151515284,243.27,2.0,0.0,2.0,0.0,0,6,1,Low Usage,0,0
2010-11-21 00:38:00,0.442,0.519818181818182,0.07781818181818195,243.71,2.0,0.0,1.0,0.0,0,6,1,Low Usage,0,0
2010-11-21 00:43:00,0.522,0.49590909090909097,0.026090909090909054,240.37,2.2,0.0,0.0,0.0,0,6,1,Low Usage,0,0
2010-11-21 00:48:00,0.412,0.4995454545454547,0.0875454545454547,240.64,1.8,0.0,0.0,0.0,0,6,1,Low Usage,0,0
2010-11-21 00:53:00,0.408,0.46339393939393947,0.055393939393939495,241.06,1.8,0.0,0.0,0.0,0,6,1,Low Usage,0,0
2010-11-21 00:58:00,0.324,0.4169393939393941,0.0929393939393941,240.72,1.4,0.0,1.0,0.0,0,6,1,Low Usage,0,0
2010-11-21 01:03:00,0.25,0.3503030303030302,0.10030303030303023,240.59,1.2,0.0,0.0,0.0,1,6,1,Low Usage,0,0
2010-11-21 01:08:00,0.23,0.2679393939393939,0.03793939393939391,241.02,1.0,0.0,0.0,0.0,1,6,1,Low Usage,0,0
2010-11-21 01:13:00,0.248,0.21078787878787886,0.03721212121212114,241.14,1.0,0.0,0.0,0.0,1,6,1,Low Usage,0,0
2010-11-21 01:18:00,0.33,0.17724242424242437,0.15275757575757565,241.26,1.4,0.0,0.0,0.0,1,6,1,Low Usage,0,0
2010-11-21 01:23:00,0.346,0.1990909090909091,0.14690909090909088,242.96,1.4,0.0,0.0,0.0,1,6,1,Low Usage,0,0
2010-11-21 01:28:00,0.326,0.22445454545454557,0.10154545454545444,241.86,1.4,0.0,0.0,0.0,1,6,1,Low Usage,0,0
2010-11-21 01:33:00,0.244,0.23636363636363641,0.00763636363636358,241.88,1.0,0.0,0.0,0.0,1,6,1,Low Usage,0,0
2010-11-21 01:38:00,0.246,0.2255757575757576,0.0204242424242424,242.73,1.0,0.0,0.0,0.0,1,6,1,Low Usage,0,0
2010-11-21 01:43:00,0.224,0.21578787878787892,0.008212121212121087,241.93,1.0,0.0,0.0,0.0,1,6,1,Low Usage,0,0
2010-11-21 01:48:00,0.348,0.2245454545454546,0.12345454545454537,241.34,1.6,0.0,0.0,0.0,1,6,1,Low Usage,0,0
2010-11-21 01:53:00,0.324,0.26484848484848483,0.05915151515151518,240.59,1.4,0.0,0.0,0.0,1,6,1,Low Usage,0,0
2010-11-21 01:58:00,0.386,0.29921212121212126,0.08678787878787875,243.05,1.8,0.0,1.0,0.0,1,6,1,Low Usage,0,0
2010-11-21 02:03:00,1.414,0.34024242424242424,1.0737575757575757,241.94,5.8,0.0,0.0,19.0,2,6,1,Normal Usage,0,1
2010-11-21 02:08:00,1.316,0.7054242424242423,0.6105757575757578,242.49,5.4,0.0,0.0,19.0,2,6,1,Normal Usage,0,0
2010-11-21 02:13:00,1.316,0.9807878787878787,0.3352121212121214,242.69,5.4,0.0,0.0,18.0,2,6,1,Normal Usage,0,0
2010-11-21 02:18:00,1.318,1.2106060606060605,0.1073939393939396,242.89,5.4,0.0,0.0,18.0,2,6,1,Normal Usage,0,0
2010-11-21 02:23:00,1.424,1.4099393939393936,0.014060606060606329,242.83,5.8,0.0,0.0,18.0,2,6,1,Normal Usage,0,0
2010-11-21 02:28:00,1.406,1.6030909090909087,0.19709090909090876,242.0,5.8,0.0,0.0,18.0,2,6,1,Normal Usage,0,0
2010-11-21 02:33:00,1.486,1.7369999999999997,0.25099999999999967,242.23,6.2,0.0,0.0,18.0,2,6,1,Normal Usage,0,0
2010-11-21 02:38:00,0.304,1.8310909090909089,1.5270909090909088,243.66,1.2,0.0,0.0,0.0,2,6,1,Low Usage,0,1
2010-11-21 02:43:00,0.232,1.475151515151515,1.2431515151515151,245.62,1.0,0.0,0.0,0.0,2,6,1,Low Usage,0,1
2010-11-21 02:48:00,0.23,1.087909090909091,0.857909090909091,244.55,1.0,0.0,0.0,0.0,2,6,1,Low Usage,0,0
2010-11-21 02:53:00,0.23,0.725939393939394,0.495939393939394,244.86,1.0,0.0,0.0,0.0,2,6,1,Low Usage,0,0
2010-11-21 02:58:00,0.338,0.3642424242424245,0.026242424242424456,245.57,1.4,0.0,0.0,0.0,2,6,1,Low Usage,0,0
2010-11-21 03:03:00,0.33,0.055969696969697225,0.2740303030303028,244.91,1.4,0.0,0.0,0.0,3,6,1,Low Usage,0,0
2010-11-21 03:08:00,0.398,-0.034727272727272496,0.4327272727272725,245.97,1.8,0.0,0.0,0.0,3,6,1,Low Usage,0,0
2010-11-21 03:13:00,0.31,-0.07427272727272749,0.3842727272727275,247.38,1.2,0.0,0.0,0.0,3,6,1,Low Usage,0,0
2010-11-21 03:18:00,0.232,-0.1014242424242422,0.3334242424242422,245.92,1.0,0.0,0.0,0.0,3,6,1,Low Usage,0,0
2010-11-21 03:23:00,0.232,-0.10842424242424187,0.34042424242424185,246.25,1.0,0.0,0.0,0.0,3,6,1,Low Usage,0,0
2010-11-21 03:28:00,0.234,-0.04357575757575738,0.27757575757575736,246.5,1.0,0.0,0.0,0.0,3,6,1,Low Usage,0,0
2010-11-21 03:33:00,0.418,0.07230303030303031,0.34569696969696967,245.89,1.8,0.0,1.0,0.0,3,6,1,Low Usage,0,0
2010-11-21 03:38:00,0.412,0.3197575757575758,0.09224242424242418,245.11,1.8,0.0,1.0,0.0,3,6,1,Low Usage,0,0
2010-11-21 03:43:00,0.374,0.36303030303030304,0.010969696969696963,245.64,1.8,0.0,1.0,0.0,3,6,1,Low Usage,0,0
2010-11-21 03:48:00,0.386,0.3734545454545454,0.012545454545454637,244.11,1.6,0.0,1.0,0.0,3,6,1,Low Usage,0,0
2010-11-21 03:53:00,0.306,0.38100000000000006,0.07500000000000007,243.98,1.2,0.0,1.0,0.0,3,6,1,Low Usage,0,0
2010-11-21 03:58:00,0.304,0.35478787878787876,0.05078787878787877,243.62,1.2,0.0,2.0,0.0,3,6,1,Low Usage,0,0
2010-11-21 04:03:00,0.304,0.3473636363636363,0.043363636363636326,244.37,1.2,0.0,1.0,0.0,4,6,1,Low Usage,0,0
2010-11-21 04:08:00,0.406,0.3397878787878788,0.06621212121212122,244.97,1.8,0.0,1.0,0.0,4,6,1,Low Usage,0,0
2010-11-21 04:13:00,0.4,0.3818181818181818,0.018181818181818243,245.04,1.8,0.0,1.0,0.0,4,6,1,Low Usage,0,0
2010-11-21 04:18:00,0.302,0.40281818181818185,0.10081818181818186,245.22,1.2,0.0,1.0,0.0,4,6,1,Low Usage,0,0
2010-11-21 04:23:00,0.38,0.3705151515151516,0.00948484848484843,245.85,1.6,0.0,1.0,0.0,4,6,1,Low Usage,0,0
2010-11-21 04:28:00,0.306,0.36103030303030303,0.05503030303030304,247.07,1.2,0.0,1.0,0.0,4,6,1,Low Usage,0,0
2010-11-21 04:33:00,0.304,0.3205757575757575,0.01657575757575752,246.41,1.2,0.0,1.0,0.0,4,6,1,Low Usage,0,0
2010-11-21 04:38:00,0.412,0.3152121212121213,0.0967878787878787,247.45,1.8,0.0,1.0,0.0,4,6,1,Low Usage,0,0
2010-11-21 04:43:00,0.338,0.34975757575757577,0.011757575757575744,247.42,1.4,0.0,0.0,0.0,4,6,1,Low Usage,0,0
2010-11-21 04:48:00,0.332,0.35157575757575754,0.019575757575757524,247.27,1.4,0.0,0.0,0.0,4,6,1,Low Usage,0,0
2010-11-21 04:53:00,0.234,0.35557575757575755,0.12157575757575753,247.34,1.0,0.0,0.0,0.0,4,6,1,Low Usage,0,0
2010-11-21 04:58:00,0.312,0.3123939393939394,0.0003939393939393909,247.21,1.2,0.0,0.0,0.0,4,6,1,Low Usage,0,0
2010-11-21 05:03:00,0.242,0.2980606060606061,0.05606060606060609,246.47,1.0,0.0,0.0,0.0,5,6,1,Low Usage,0,0
2010-11-21 05:08:00,0.232,0.26003030303030295,0.028030303030302933,246.04,1.0,0.0,0.0,0.0,5,6,1,Low Usage,0,0
2010-11-21 05:13:00,0.346,0.24312121212121213,0.10287878787878785,246.9,1.4,0.0,0.0,0.0,5,6,1,Low Usage,0,0
2010-11-21 05:18:00,0.332,0.27084848484848484,0.06115151515151518,244.88,1.4,0.0,0.0,0.0,5,6,1,Low Usage,0,0
2010-11-21 05:23:00,0.328,0.27557575757575764,0.05242424242424237,245.66,1.4,0.0,0.0,0.0,5,6,1,Low Usage,0,0
2010-11-21 05:28:00,0.232,0.29415151515151516,0.06215151515151515,245.35,1.0,0.0,0.0,0.0,5,6,1,Low Usage,0,0
2010-11-21 05:33:00,0.31,0.26739393939393946,0.042606060606060536,245.9,1.2,0.0,0.0,0.0,5,6,1,Low Usage,0,0
2010-11-21 05:38:00,0.3,0.26957575757575764,0.030424242424242354,246.04,1.2,0.0,0.0,0.0,5,6,1,Low Usage,0,0
2010-11-21 05:43:00,0.232,0.2910606060606061,0.05906060606060606,245.25,1.0,0.0,0.0,0.0,5,6,1,Low Usage,0,0
2010-11-21 05:48:00,0.34,0.27927272727272734,0.060727272727272685,245.57,1.4,0.0,0.0,0.0,5,6,1,Low Usage,0,0
2010-11-21 05:53:00,0.33,0.30703030303030304,0.022969696969696973,244.3,1.4,0.0,0.0,0.0,5,6,1,Low Usage,0,0
2010-11-21 05:58:00,0.326,0.31030303030303036,0.015696969696969654,244.69,1.4,0.0,0.0,0.0,5,6,1,Low Usage,0,0
2010-11-21 06:03:00,0.23,0.32442424242424245,0.09442424242424244,244.54,1.0,0.0,0.0,0.0,6,6,1,Low Usage,0,0
2010-11-21 06:08:00,0.308,0.291060606060606,0.016939393939393976,245.35,1.2,0.0,0.0,0.0,6,6,1,Low Usage,0,0
2010-11-21 06:13:00,0.306,0.2821212121212121,0.023878787878787888,245.04,1.2,0.0,0.0,0.0,6,6,1,Low Usage,0,0
2010-11-21 06:18:00,0.23,0.29324242424242425,0.06324242424242424,244.66,1.0,0.0,0.0,0.0,6,6,1,Low Usage,0,0
2010-11-21 06:23:00,0.336,0.27787878787878784,0.058121212121212185,244.4,1.4,0.0,0.0,0.0,6,6,1,Low Usage,0,0
2010-11-21 06:28:00,0.332,0.30163636363636365,0.03036363636363637,245.36,1.4,0.0,0.0,0.0,6,6,1,Low Usage,0,0
2010-11-21 06:33:00,0.294,0.3033333333333333,0.009333333333333305,245.17,1.2,0.0,0.0,0.0,6,6,1,Low Usage,0,0
2010-11-21 06:38:00,0.232,0.30436363636363634,0.07236363636363632,245.42,1.0,0.0,0.0,0.0,6,6,1,Low Usage,0,0
2010-11-21 06:43:00,0.232,0.2833333333333334,0.05133333333333337,244.94,1.0,0.0,0.0,0.0,6,6,1,Low Usage,0,0
2010-11-21 06:48:00,0.308,0.25096969696969706,0.05703030303030293,244.47,1.2,0.0,0.0,0.0,6,6,1,Low Usage,0,0
2010-11-21 06:53:00,0.238,0.2668484848484849,0.0288484848484849,244.94,1.0,0.0,0.0,0.0,6,6,1,Low Usage,0,0
2010-11-21 06:58:00,1.172,0.25872727272727275,0.9132727272727272,242.43,4.8,0.0,0.0,0.0,6,6,1,Normal Usage,0,0
2010-11-21 07:03:00,1.186,0.5652727272727273,0.6207272727272727,243.64,4.8,0.0,0.0,0.0,7,6,1,Normal Usage,0,0
2010-11-21 07:08:00,1.854,0.8176666666666665,1.0363333333333336,241.92,8.2,0.0,0.0,0.0,7,6,1,Normal Usage,0,1
2010-11-21 07:13:00,1.43,1.2658181818181817,0.1641818181818182,243.8,5.8,0.0,0.0,0.0,7,6,1,Normal Usage,0,0
2010-11-21 07:18:00,1.478,1.5019393939393937,0.023939393939393705,242.44,6.0,0.0,0.0,0.0,7,6,1,Normal Usage,0,0
2010-11-21 07:23:00,1.492,1.6868484848484844,0.19484848484848438,242.73,6.0,0.0,0.0,0.0,7,6,1,Normal Usage,0,0
2010-11-21 07:28:00,1.464,1.842181818181818,0.37818181818181795,244.95,6.0,0.0,0.0,0.0,7,6,1,Normal Usage,0,0
2010-11-21 07:33:00,2.628,1.9347878787878785,0.6932121212121216,243.22,10.8,0.0,0.0,18.0,7,6,1,Normal Usage,0,0
2010-11-21 07:38:00,3.22,2.3558787878787877,0.8641212121212125,243.33,13.2,0.0,0.0,18.0,7,6,1,High Usage,0,0
2010-11-21 07:43:00,3.186,2.8550606060606056,0.3309393939393943,242.7,13.0,0.0,1.0,19.0,7,6,1,High Usage,0,0
2010-11-21 07:48:00,2.832,3.2070909090909083,0.3750909090909085,241.9,11.6,0.0,1.0,18.0,7,6,1,Normal Usage,0,0
2010-11-21 07:53:00,2.34,3.322969696969697,0.9829696969696973,242.55,9.6,0.0,1.0,18.0,7,6,1,Normal Usage,0,0
2010-11-21 07:58:00,1.528,3.1452727272727268,1.6172727272727268,242.97,6.2,0.0,1.0,18.0,7,6,1,Normal Usage,0,1
2010-11-21 08:03:00,1.426,2.7994848484848482,1.3734848484848483,243.54,5.8,0.0,2.0,18.0,8,6,1,Normal Usage,0,1
2010-11-21 08:08:00,1.496,2.4064848484848484,0.9104848484848485,243.91,6.2,0.0,1.0,18.0,8,6,1,Normal Usage,0,0
2010-11-21 08:13:00,1.476,2.16760606060606,0.6916060606060599,242.56,6.0,0.0,1.0,18.0,8,6,1,Normal Usage,0,0
2010-11-21 08:18:00,1.398,1.8483939393939386,0.4503939393939387,243.83,5.6,0.0,1.0,19.0,8,6,1,Normal Usage,0,0
2010-11-21 08:23:00,1.388,1.5112727272727264,0.12327272727272653,243.31,5.6,0.0,1.0,18.0,8,6,1,Normal Usage,0,0
2010-11-21 08:28:00,1.39,1.1774242424242423,0.21257575757575764,243.65,5.6,0.0,1.0,18.0,8,6,1,Normal Usage,0,0
2010-11-21 08:33:00,1.462,0.8430303030303037,0.6189696969696963,243.02,6.0,0.0,1.0,19.0,8,6,1,Normal Usage,0,0
2010-11-21 08:38:00,1.488,0.7829090909090914,0.7050909090909085,242.82,6.2,0.0,1.0,18.0,8,6,1,Normal Usage,0,0
2010-11-21 08:43:00,1.47,0.9100303030303034,0.5599696969696966,241.94,6.0,0.0,1.0,18.0,8,6,1,Normal Usage,0,0
2010-11-21 08:48:00,1.394,1.102666666666667,0.291333333333333,241.69,5.8,0.0,0.0,18.0,8,6,1,Normal Usage,0,0
2010-11-21 08:53:00,1.3,1.2728787878787875,0.027121212121212546,241.02,5.4,0.0,0.0,18.0,8,6,1,Normal Usage,0,0
2010-11-21 08:58:00,1.296,1.372757575757576,0.07675757575757602,240.61,5.4,0.0,0.0,17.0,8,6,1,Normal Usage,0,0
2010-11-21 09:03:00,1.286,1.3463333333333336,0.06033333333333357,240.38,5.2,0.0,0.0,18.0,9,6,1,Normal Usage,0,0
2010-11-21 09:08:00,1.376,1.305484848484849,0.07051515151515098,241.64,5.6,0.0,0.0,18.0,9,6,1,Normal Usage,0,0
2010-11-21 09:13:00,1.466,1.3158484848484848,0.15015151515151515,239.88,6.0,0.0,0.0,18.0,9,6,1,Normal Usage,0,0
2010-11-21 09:18:00,1.406,1.3574242424242422,0.048575757575757716,242.31,5.8,0.0,0.0,18.0,9,6,1,Normal Usage,0,0
2010-11-21 09:23:00,1.404,1.3629090909090906,0.04109090909090929,242.52,5.8,0.0,0.0,18.0,9,6,1,Normal Usage,0,0
2010-11-21 09:28:00,1.328,1.3652424242424244,0.0372424242424243,243.83,5.4,0.0,0.0,18.0,9,6,1,Normal Usage,0,0
2010-11-21 09:33:00,1.342,1.341939393939394,6.06060606060943e-05,244.97,5.4,0.0,0.0,18.0,9,6,1,Normal Usage,0,0
2010-11-21 09:38:00,1.336,1.3413939393939396,0.005393939393939506,245.08,5.4,0.0,0.0,18.0,9,6,1,Normal Usage,0,0
2010-11-21 09:43:00,1.408,1.3498181818181818,0.05818181818181811,244.73,5.6,0.0,0.0,18.0,9,6,1,Normal Usage,0,0
2010-11-21 09:48:00,1.49,1.385333333333333,0.10466666666666691,242.1,6.2,0.0,0.0,18.0,9,6,1,Normal Usage,0,0
2010-11-21 09:53:00,1.396,1.4348787878787876,0.038878787878787735,241.14,5.8,0.0,0.0,17.0,9,6,1,Normal Usage,0,0
2010-11-21 09:58:00,0.316,1.4287878787878787,1.1127878787878787,241.48,1.4,0.0,0.0,0.0,9,6,1,Low Usage,0,1
2010-11-21 10:03:00,0.22,1.0574848484848485,0.8374848484848485,240.17,1.0,0.0,0.0,0.0,10,6,1,Low Usage,0,0
2010-11-21 10:08:00,0.23,0.6966060606060607,0.4666060606060607,242.62,1.0,0.0,0.0,0.0,10,6,1,Low Usage,0,0
2010-11-21 10:13:00,0.22,0.4066060606060611,0.18660606060606108,239.9,1.0,0.0,0.0,0.0,10,6,1,Low Usage,0,0
2010-11-21 10:18:00,0.218,0.18445454545454565,0.03354545454545435,239.81,1.0,0.0,0.0,0.0,10,6,1,Low Usage,0,0
2010-11-21 10:23:00,0.402,0.005545454545455186,0.39645454545454484,240.07,1.8,0.0,0.0,0.0,10,6,1,Low Usage,0,0
2010-11-21 10:28:00,0.324,-0.058454545454545315,0.3824545454545453,239.45,1.4,0.0,0.0,0.0,10,6,1,Low Usage,0,0
2010-11-21 10:33:00,0.318,-0.11903030303030282,0.4370303030303028,240.8,1.4,0.0,0.0,0.0,10,6,1,Low Usage,0,0
2010-11-21 10:38:00,0.22,-0.13299999999999979,0.35299999999999976,241.64,1.0,0.0,0.0,0.0,10,6,1,Low Usage,0,0
2010-11-21 10:43:00,0.222,-0.13436363636363624,0.3563636363636362,242.25,1.0,0.0,0.0,0.0,10,6,1,Low Usage,0,0
2010-11-21 10:48:00,0.226,-0.06906060606060571,0.2950606060606057,241.7,1.0,0.0,0.0,0.0,10,6,1,Low Usage,0,0
2010-11-21 10:53:00,0.218,0.0688787878787881,0.1491212121212119,239.77,1.0,0.0,0.0,0.0,10,6,1,Low Usage,0,0
2010-11-21 10:58:00,0.4,0.24166666666666675,0.15833333333333327,240.59,1.8,0.0,0.0,0.0,10,6,1,Low Usage,0,0
2010-11-21 11:03:00,0.384,0.29957575757575755,0.08442424242424246,237.25,1.6,0.0,0.0,0.0,11,6,1,Low Usage,0,0
2010-11-21 11:08:00,0.316,0.3279696969696969,0.011969696969696908,238.34,1.4,0.0,0.0,0.0,11,6,1,Low Usage,0,0
2010-11-21 11:13:00,0.216,0.3283636363636363,0.1123636363636363,238.99,1.0,0.0,0.0,0.0,11,6,1,Low Usage,0,0
2010-11-21 11:18:00,0.212,0.28939393939393937,0.07739393939393938,236.24,1.0,0.0,0.0,0.0,11,6,1,Low Usage,0,0
2010-11-21 11:23:00,0.218,0.2488484848484849,0.030848484848484903,239.42,1.0,0.0,0.0,0.0,11,6,1,Low Usage,0,0
2010-11-21 11:28:00,0.224,0.2496060606060606,0.025606060606060604,239.71,1.0,0.0,0.0,0.0,11,6,1,Low Usage,0,0
2010-11-21 11:33:00,0.322,0.24418181818181822,0.07781818181818179,239.0,1.4,0.0,0.0,0.0,11,6,1,Low Usage,0,0
2010-11-21 11:38:00,0.388,0.2746969696969697,0.1133030303030303,238.75,1.8,0.0,0.0,0.0,11,6,1,Low Usage,0,0
2010-11-21 11:43:00,0.356,0.3062424242424242,0.04975757575757578,238.88,1.6,0.0,1.0,0.0,11,6,1,Low Usage,0,0
2010-11-21 11:48:00,0.308,0.31990909090909087,0.01190909090909087,239.51,1.2,0.0,1.0,0.0,11,6,1,Low Usage,0,0
2010-11-21 11:53:00,0.3,0.31233333333333335,0.012333333333333363,236.64,1.2,0.0,1.0,0.0,11,6,1,Low Usage,0,0
2010-11-21 11:58:00,0.294,0.2966666666666666,0.002666666666666595,237.02,1.2,0.0,1.0,0.0,11,6,1,Low Usage,0,0
2010-11-21 12:03:00,0.292,0.3138787878787878,0.02187878787878783,238.68,1.2,0.0,2.0,0.0,12,6,1,Low Usage,0,0
2010-11-21 12:08:00,0.4,0.3318484848484848,0.06815151515151524,238.99,1.8,0.0,1.0,0.0,12,6,1,Low Usage,0,0
2010-11-21 12:13:00,0.464,0.3755757575757575,0.08842424242424252,238.99,2.2,0.0,1.0,0.0,12,6,1,Low Usage,0,0
2010-11-21 12:18:00,0.398,0.41560606060606053,0.017606060606060514,240.59,1.8,0.0,1.0,0.0,12,6,1,Low Usage,0,0
2010-11-21 12:23:00,0.288,0.4215151515151514,0.13351515151515142,240.34,1.2,0.0,1.0,0.0,12,6,1,Low Usage,0,0
2010-11-21 12:28:00,0.294,0.38357575757575757,0.08957575757575759,239.93,1.2,0.0,1.0,0.0,12,6,1,Low Usage,0,0
2010-11-21 12:33:00,0.29,0.3457272727272727,0.055727272727272736,240.22,1.2,0.0,1.0,0.0,12,6,1,Low Usage,0,0
2010-11-21 12:38:00,0.29,0.32415151515151513,0.034151515151515155,241.21,1.2,0.0,1.0,0.0,12,6,1,Low Usage,0,0
2010-11-21 12:43:00,0.39,0.31803030303030305,0.07196969696969696,240.37,1.8,0.0,1.0,0.0,12,6,1,Low Usage,0,0
2010-11-21 12:48:00,0.438,0.34290909090909094,0.09509090909090906,240.32,2.2,0.0,1.0,0.0,12,6,1,Low Usage,0,0
2010-11-21 12:53:00,0.296,0.3720606060606061,0.0760606060606061,242.09,1.2,0.0,0.0,0.0,12,6,1,Low Usage,0,0
2010-11-21 12:58:00,0.22,0.3462727272727273,0.1262727272727273,241.97,1.0,0.0,0.0,0.0,12,6,1,Low Usage,0,0
2010-11-21 13:03:00,0.226,0.2940606060606061,0.06806060606060607,241.67,1.0,0.0,0.0,0.0,13,6,1,Low Usage,0,0
2010-11-21 13:08:00,0.226,0.2467878787878789,0.020787878787878883,241.29,1.0,0.0,0.0,0.0,13,6,1,Low Usage,0,0
2010-11-21 13:13:00,0.294,0.22542424242424242,0.06857575757575757,241.35,1.4,0.0,0.0,0.0,13,6,1,Low Usage,0,0
2010-11-21 13:18:00,0.322,0.24821212121212127,0.07378787878787874,241.63,1.4,0.0,0.0,0.0,13,6,1,Low Usage,0,0
2010-11-21 13:23:00,0.32,0.27406060606060606,0.04593939393939395,240.0,1.4,0.0,0.0,0.0,13,6,1,Low Usage,0,0
2010-11-21 13:28:00,0.3,0.27936363636363637,0.02063636363636362,240.63,1.2,0.0,0.0,0.0,13,6,1,Low Usage,0,0
